"line","section_name","section_artist","song_name","artist_name","song_id"
"And that was that","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Our one sweet night together","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"And under highway signs","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"I watched our love start fluttering","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Dissipating","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"I counted all the headlights","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"To make sure I was alright","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Now I'm wondering","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Is it me or is it me","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"That can't see silver linings","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"So I fucked it up","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"I watched you go","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"I saw my hand not dialing the phone","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"And all I'm left to do","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Is remember the dull room","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"We stared at blue screen light","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Watching the strike of '59","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Dreamed of wrecking my underwear","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Oh can I touch your cheek somewhere","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Under dark filled rainy nights","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"With my socks stuck in the mud, yeah","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Please come dive in puddles with me","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Our one sweet night together","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Our one sweet night together","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"And under highway signs","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"I watched our love start fluttering","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"Dissipating","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"I counted all the headlights","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"To make sure I was alright","To me, the only thing left after a while","Saves the Day","Jessie & My Whetstone","Saves the Day",254789
"We're gonna do a song from our acoustic ep","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"This song is called, Jessie & My Whetstone","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"To me, the only thing left after a while was that night we","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Watched documentaries up through morning and you","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Kicked me out","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Opened up your screen door and threw me off of the porch","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"It was summer then and I drove home whistling down the pike","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"And that was that, our one sweet night together","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Under highway signs I watched our love start fluttering and","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Dissipating","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"I counted all the headlights to make sure I was all right","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Now wondering is it me or is it me that can't see silver linings?","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"So I fucked it up","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"I watched you go","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"I saw my hand not dialing the phone","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"And all I'm left to do sit in this dull room","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Where we sat in blue stream light watching the strike of '59","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Dreamed of wrecking my underwear","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Oh can't I touch your cheeks somewhere under dirt filled rainy","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Nights with my socks stuck in the mud? yeah","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Please come dive in puddles with me","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Our one sweet night together","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Our one sweet night together","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Our one sweet night together. and","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Under highway signs I watched our love start fluttering, dissipating","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"I counted all the headlights to make sure I was all right","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Thank you","We're gonna do a song from our acoustic ep","Saves the Day","Jessie & My Whetstone (Live 2003)","Saves the Day",1492042
"Tonight I'll stay awake long enough","Tonight I'll stay awake long enough","Saves the Day","Jodie","Saves the Day",1468792
"To stop breathing","Tonight I'll stay awake long enough","Saves the Day","Jodie","Saves the Day",1468792
